id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena
sj3-v-068,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,"Komunikovať v bežných situáciách, ktoré si vyžadujú priamu výmenu informácií (napr. poskytnúť a požiadať o informácie, požiadať o pomoc, urobiť jednoduché nákupy alebo objednať si jedlo v reštaurácii a pod.). 📖🖼️ 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️",
sj3-v-069,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,"Efektívne udržiavať spoločenskú konverzáciu prostredníctvom bežných výrazov a fungovaním v rámci základných zvyklostí v situáciách, ktoré sa ho bezprostredne dotýkajú (napr. telefonické rozhovory, privolanie pomoci, podanie informácie, objednávanie produktu a pod.). 📖 💻🌐 🌍 🧑‍🤝‍🧑❤️",
sj3-v-070,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,"Rozvíjať dialóg vecne a aktívne, reagovať na repliky komunikačného partnera. 🌍 🧑‍🤝‍🧑❤️",
sj3-v-071,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,Uplatňovať zásady kooperácie a zdvorilosti pri vedení dialógu. 🌍 🧑‍🤝‍🧑❤️,
sj3-v-072,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,"Dodržiavať pravidlá vecnej, sociálne primeranej a etickej interakcie v bezpečnom internetovom prostredí. 📖🖼️ 💻🌐 🏛️🙋‍♀️ 📱 🌍 🧑‍🤝‍🧑❤️",
sj3-v-073,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,Identifikovať a sprostredkovať kľúčové informácie z krátkeho bežného textu. 📖,
sj3-v-074,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,"Diskutovať v skupinách na dané témy, uplatňovať pritom argumentačné zručnosti. 📖🖼️ 💻🌐 €📊 🏛️🙋‍♀️ 📱 🌍 🌱 🧑‍🤝‍🧑❤️",
sj3-v-075,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,"Spolupracovať pri riešení problémov v kolektíve, využívať tvorivosť, predchádzať konfliktom reguláciou svojho správania. 📖 🌍 🧑‍🤝‍🧑❤️",
sj3-v-076,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Ústna interakcia,Použiť základné neverbálne prostriedky týkajúce sa nadviazania kontaktu a jednoduchej komunikácie. 🖼️ 🌍 🧑‍🤝‍🧑❤️,
sj3-v-077,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Písomná interakcia,Uplatňovať osvojené pravopisné pravidlá v písanej a v elektronickej interakcii. 📖 💻🌐,
sj3-v-078,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Písomná interakcia,"Sformulovať jednoduché súkromné listy, odkazy, e-maily a textové správy a pod. v rámci osvojených tém. 📖🖼️ 💻🌐 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️",
sj3-v-079,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Písomná interakcia,Zapojiť sa do jednoduchej spoločenskej on-line komunikácie. 📖🖼️ 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️,
sj3-v-080,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Písomná interakcia,Spoločensky vhodne komentovať on-line príspevky iných s použitím osvojenej slovnej zásoby. 📖🖼️ 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️,
sj3-v-081,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Písomná interakcia,"Reagovať na správy a oznámenia, ktoré sa ho bezprostredne týkajú. 📖 🧑‍🤝‍🧑❤️",
sj3-v-082,Slovenský jazyk a slovenská literatúra,3,Výkonový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",,Interakcia/Písomná interakcia,"Formulovať bežnú a úradnú elektronickú korešpondenciu prostredníctvom e-mailu, jednoduché žiadosti, objednávky, prihlášky a pod. 📖🖼️ 💻🌐 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️",
sj3-o-001,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Úvod,Úvod,"Obsahový štandard pozostávajúci zo siedmich častí je potrebné vnímať ako jeden celok. Jeho jednotlivé časti spolu súvisia, sú neoddeliteľné a navzájom úzko prepojené. Tieto vzájomné väzby vytvárajú predpoklad na to, aby si žiak prostredníctvom využívania rôznych druhov textov a činností osvojoval slovenský jazyk.",
sj3-o-002,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,Úvod,Funkcie jazyka sú prostriedkom pre dosiahnutie zmysluplnej komunikácie. Ich realizáciu v komunikácii podmieňuje vhodný výber slovnej zásoby a spôsob použitia jazykových prostriedkov. Umožňujú úspešne zvládnuť rôzne komunikačné situácie.,
sj3-o-003,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Nadviazať kontakt pri stretnutí s osobami hovoriacimi po slovensky: upútať pozornosť, pozdraviť/odpovedať na pozdrav, predstaviť sa, predstaviť niekoho, reagovať pri predstavovaní, privítať niekoho, rozlúčiť sa. 🌍 🧑‍🤝‍🧑❤️",
sj3-o-004,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Požadovať a poskytnúť informácie: požiadať o informáciu, poskytnúť informáciu, potvrdiť informáciu/žiadať potvrdenie informácie, vyjadriť neporozumenie, požiadať o zopakovanie, vysvetlenie informácie, upozorniť na niečo, identifikovať niekoho/niečo. 📖 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️",
sj3-o-005,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,Opísať: s použitím detailov osobu/predmet/miesto/činnosť/problém. 📖🖼️ 💻🌐 €📊 🏛️🙋‍♀️ 📱 🌍 🌱 🧑‍🤝‍🧑❤️,
sj3-o-006,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Vyjadriť názor: zistiť a vyjadriť názor/presvedčenie/stupne istoty, vybrať si z ponúkaných možností a zdôvodniť výber. 📖🖼️ 💻🌐 €📊 🏛️🙋‍♀️ 📱 🌍 🌱 🧑‍🤝‍🧑❤️",
sj3-o-007,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,Vyjadriť schopnosť: zistiť a vyjadriť znalosť/neznalosť alebo schopnosť vykonať nejakú činnosť. 📖 🧑‍🤝‍🧑❤️,
sj3-o-008,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Vyjadriť a zistiť želania a pocity: vyjadriť radosť, smútok, žiaľ, ľútosť, fyzickú bolesť, zlosť; utešiť, podporiť, dodať odvahu; vyjadriť obdiv, vďaku, pochvalu, sklamanie, prekvapenie; vyjadriť želanie, nádej, požiadavku; vyjadriť strach, znepokojenie; vyjadriť spokojnosť/nespokojnosť, zistiť pocity iných. 📖🖼️ 💻🌐 €📊 🏛️🙋‍♀️ 📱 🌍 🌱 🧑‍🤝‍🧑❤️",
sj3-o-009,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Predstaviť záľuby a preferencie: vyjadriť, čo mám/nemám rád, zistiť a vyjadriť, čo niekto má/nemá rád, čo sa niekomu páči/nepáči, vyjadriť, čo uprednostňujem a zdôvodniť to, zistiť a vyjadriť, čo niekto uprednostňuje. 📖🖼️ 💻🌐 €📊 🏛️🙋‍♀️ 📱 🌍 🌱 🧑‍🤝‍🧑❤️",
sj3-o-010,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Zaujať postoj: dať pokyn/príkaz, vyjadriť zákaz, požiadať o povolenie a súhlas, vyjadriť súhlas/nesúhlas, vyjadriť odporúčania, príkazy, zákazy so zdôvodnením, sľúbiť, ospravedlniť sa. 📖 💻🌐 🌍 🧑‍🤝‍🧑❤️",
sj3-o-011,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Vyjadriť návrh a reagovať naň: navrhnúť niekomu niečo, odpovedať na návrh, požiadať o niečo, odpovedať na požiadavky, poradiť, poďakovať sa, ponúknuť pomoc. 📖 🌍 🧑‍🤝‍🧑❤️",
sj3-o-012,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Korešpondovať: vhodne začať a ukončiť list/e-mail, rozvinúť obsah listu/e-mailu, napísať krátku textovú správu. 📖🖼️ 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️",
sj3-o-013,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Reagovať na udalosť: vyjadriť záujem/nezáujem, vyjadriť prekvapenie, pripomenúť niekomu niečo, blahoželať, pozvať a reagovať na pozvanie, jednoducho zhodnotiť udalosť. 📖🖼️ 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️",
sj3-o-014,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Porozprávať príbeh a reagovať naň: vyjadriť, či sa príbeh páči/nepáči a zdôvodniť svoj názor, vyjadriť porozumenie príbehu, začať príbeh, rozvinúť dej príbehu, ukončiť príbeh, samostatne porozprávať príbeh, reprodukovať príbeh/tvorivo prerozprávať príbeh, zhrnúť príbeh, jednoducho zhodnotiť príbeh. 📖🖼️ 💻🌐 €📊 🏛️🙋‍♀️ 📱 🌍 🌱 🧑‍🤝‍🧑❤️",
sj3-o-015,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Uskutočniť audio/video hovor: vhodne začať a ukončiť audio/video hovor, vyjadriť neporozumenie, požiadať o zopakovanie/vysvetlenie povedaného. 📖🖼️ 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️",
sj3-o-016,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Kooperovať: v priamom alebo v sprostredkovanom dialógu (telefonickom alebo prostredníctvom internetovej/mobilnej aplikácie), komunikovať primerané množstvo informácií, hovoriť k veci, jasne a zrozumiteľne. 🖼️ 💻🌐 🌍 🧑‍🤝‍🧑❤️",
sj3-o-017,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Funkcie jazyka,none,"Dodržiavať pravidlá skupinovej diskusie: prihlásiť sa o slovo, počkať na vyzvanie, neskákať do reči, reagovať jazykovo a sociálne primerane, uplatňovať efektívnu dialogickú komunikáciu pri riešení problémov v kolektíve, regulovať svoje správanie a tak predchádzať potenciálnym konfliktom (nenásilná komunikácia). 📖🖼️ 💻🌐 📱 🌍 🧑‍🤝‍🧑❤️",
sj3-o-018,Slovenský jazyk a slovenská literatúra,3,Obsahový štandard,"Komunikačné jazykové činnosti (recepcia, produkcia, interakcia)",Jazykové prostriedky,Úvod,"Jazykové prostriedky zahŕňajú slovnú zásobu, výslovnosť a gramatické javy. Predstavujú repertoár slov, slovných spojení a gramatických štruktúr, ktoré si žiak osvojuje v rámci tematických okruhov a funkcií jazyka. Osvojovanie gramatických javov prebieha prostredníctvom aktívneho objavovania jazykových zákonitostí v rôznych komunikačných situáciách, opakovaného používania i aktívneho precvičovania slovných spojení a jednoduchých viet v konkrétnych, zmysluplných situáciách v rámci stanovených tematických okruhov. Cieľom je, aby bol žiak schopný aktívne využívať osvojenú slovnú zásobu a gramatické štruktúry v komunikácii. Nižšie uvedený zoznam slúži na orientáciu v tom, aké jazykové prostriedky žiak používa v konkrétnych komunikačných situáciách.",
