id_temp,id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena,tooltip,tooltip_text
166,sk1-v-042,Slovenský jazyk a literatúra,1,Výkonový štandard,Recepcia umeleckých textov,,,Dramatizovať s pomocou učiteľa vhodné umelecké texty.,,,
167,sk1-v-044,Slovenský jazyk a literatúra,1,Výkonový štandard,Recepcia umeleckých textov,,,Vyhľadávať texty na čítanie podľa svojho záujmu a účelu čítania samostatne alebo s pomocou iných.,,,
168,sk1-o-123,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,vytváranie predstáv o obsahu umeleckého textu na základe ilustrácie alebo nadpisu;,new,,
169,sk1-o-124,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,identifikovanie slov a viet a ich významu v počúvanom a v čítanom umeleckom texte;,,,
170,sk1-o-125,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,predvídanie z počutého a prečítaného umeleckého textu a z ilustrácie;,,,
171,sk1-o-126,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,"identifikovanie stavebných prvkov umeleckého textu: názov, strofa, rým, verš, odsek.",,,
172,sk1-o-127,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,odlíšenie textu od ilustrácie;,update,,
173,sk1-o-128,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,domýšľanie jednoduchého príbehu podľa ilustrácie a čítanie ilustrácie;,,,
174,sk1-o-129,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,prerozprávanie obsahu čítaného a počúvaného umeleckého textu s pomocou;,,,
175,sk1-o-130,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,"vyvodenie významu neznámych slov, slovných spojení a umeleckých jazykových prostriedkov z kontextu: prirovnania, frazémy, emocionálne slová;",,,
176,sk1-o-175,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,kladenie otázok k doslovným aj vyvodeným informáciám z počúvaného alebo čítaného umeleckého textu;,new,,
177,sk1-o-176,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie s porozumením,,"porozumenie tomu, akú úlohu zohráva pri tvorení textu autor: spisovateľ, ilustrátor.",,,
178,sk1-o-131,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,"sprostredkovanie vlastných pocitov, myšlienok a zážitkov z umeleckého textu a z ilustrácie verbálnym aj neverbálnym spôsobom;",,,
179,sk1-o-132,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,"rozpoznanie a identifikácia literárnych postáv, ich charakteru, vlastností, opis prostredia, situácie, a to s pomocou ilustrácie aj bez nej;",,,
180,sk1-o-133,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,"porovnávanie správania a konania postáv s vlastným správaním, zážitkami a životnými skúsenosťami;",,,
181,sk1-o-134,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,"vyjadrovanie postoja k prečítanému a k počutému textu, k literárnym hrdinom a hrdinkám, k zobrazenej téme;",,,
182,sk1-o-135,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,vnímanie a porozumenie emóciám a pocitom literárnych postáv v čítanom a počúvanom umeleckom texte;,,,
183,sk1-o-136,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,stvárnenie obsahu textu metódami tvorivej dramatiky pod vedením učiteľa;,,,
184,sk1-o-137,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,spoznávanie vybraných tém v dielach slovenských a svetových autorov a v ľudovej slovesnej tvorbe;,,,
185,sk1-o-138,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,"získavanie osobného čitateľského zážitku cez rôzne formy spracovania textu v knihách a časopisoch: bájka, rozprávka, riekanka, báseň, ľudová pieseň, povesť, obrázkový príbeh;",,,
186,sk1-o-139,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Čítanie pre zážitok,,"získavanie umeleckého zážitku cez divadelné, filmové, rozhlasové a iné spracovanie literárnych diel návštevou divadelného a filmového predstavenia: bábková hra, rozprávková hra, filmová rozprávka.",,,
187,sk1-o-141,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Samostatný/sebavedomý čitateľ,,"vytváranie čitateľského portfólia: vedenie jednoduchých záznamov v rôznych formách a podobách o knihách, o svojom čítaní a jeho pokrokoch, a to s pomocou učiteľa alebo samostatne;",,,
188,sk1-o-142,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Samostatný/sebavedomý čitateľ,,formulovanie vlastných preferencií textov na čítanie podľa témy alebo účelu;,new,,
189,sk1-o-143,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Samostatný/sebavedomý čitateľ,,"rozširovanie čitateľského teritória vyhľadávaním a výberom rôznorodých textov, tém a žánrov;",,,
190,sk1-o-144,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Samostatný/sebavedomý čitateľ,,objavovanie nových umeleckých textov a čitateľských výziev na rozvoj čitateľských zručností;,,,
191,sk1-o-145,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Samostatný/sebavedomý čitateľ,,"spoznávanie a využívanie dostupných knižníc: triedna knižnica, školská knižnica, mestská/obecná knižnica;",,,
192,sk1-o-177,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Samostatný/sebavedomý čitateľ,,spoznávanie čitateľských skúseností a literárnych znalostí v rodine a blízkom okolí,,,
193,sk1-o-146,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Metakognitívne procesy pri recepcii umeleckého textu,,"monitorovanie kvality vlastného čítania a vyhľadanie možných zdrojov pomoci, ak nemá istotu, či text správne číta;",,,
194,sk1-o-147,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Metakognitívne procesy pri recepcii umeleckého textu,,monitorovanie porozumenia alebo neporozumenia obsahu a významu umeleckého textu alebo jeho časti;,,,
195,sk1-o-148,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Metakognitívne procesy pri recepcii umeleckého textu,,"plánovanie krokov na zlepšenie čítania, porozumenia textu a rozvoj čitateľskej samostatnosti;",new,,
196,sk1-o-149,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Metakognitívne procesy pri recepcii umeleckého textu,,"formulovanie otázok k porozumeniu umeleckého textu, riešenie úloh k textu;",,,
197,sk1-o-179,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Metakognitívne procesy pri recepcii umeleckého textu,,vyjadrenie významu a potreby čítania umeleckých textov a hodnotenie vlastných pokrokov v čítaní.,,,
198,sk1-o-150,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Tematické okruhy a textová realizácia,,"tematické okruhy pre 1. cyklus: domov, rodina, medziľudské vzťahy a porozumenie, záľuby, zdravie, príroda okolo nás, moje mesto/obec, zvyky, miestne tradície a kultúra;",,,
199,sk1-o-151,Slovenský jazyk a literatúra,1,Obsahový štandard,Recepcia umeleckých textov,Tematické okruhy a textová realizácia,,"čítanie, počúvanie a sledovanie rôznych typov textov a rôznych lyrických, epických a dramatických žánrov slovenskej a svetovej literatúry so zreteľom na detský aspekt a záujmy žiakov: riekanka, hádanka, ľudová pieseň, báseň, bájka, rozprávka, povesť, bábková hra, obrázkový príbeh, komiks.",,,
200,sk2-hc-001,Slovenský jazyk a literatúra,2,Hlavný cieľ,,,,"Hlavným cieľom 2. cyklu je rozvíjať gramotnosť v prepojení s obsahmi ostatných vzdelávacích oblastí a s dôrazom na mnohoraké využívanie čítania a písania v rôznych kontextoch. Súčasťou rozvíjania gramotnosti je osvojovanie stratégií práce s textom a nadobúdanie skúseností s vlastným premýšľaním o procese čítania a písania. Dôležité je aj rozvíjanie schopnosti rozlišovať medzi faktami a domnienkami, formulovať vlastný názor a podopierať ho argumentmi.",,,
201,sk2-c-001,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Viesť dialóg v súkromnom a verejnom prostredí vecne a sociálne primeraným spôsobom.,,,
202,sk2-c-002,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Pripraviť a predniesť hovorený prejav primeraný prostrediu a komunikačnému zámeru.,,,
203,sk2-c-003,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Vytvoriť písaný a obrazovo-písaný text na vyjadrenie rôznych komunikačných zámerov.,,,
204,sk2-c-004,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Aktívne počúvať a samostatne čítať primerané vecné texty.,,,
205,sk2-c-005,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,"Orientovať sa v nesúvislých, obrazovo-písaných a digitálnych textoch.",,,
206,sk2-c-006,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,"Počúvať a čítať primerané umelecké texty, interpretovať ich významy a obraznosť.",,,
207,sk2-c-007,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,"Identifikovať v texte explicitné informácie, vyvodiť základné a prehlbujúce implicitné informácie.",,,
208,sk2-c-008,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Použiť základné stratégie porozumenia a tvorenia textu.,,,
209,sk2-c-009,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Použiť pri porozumení a tvorení textu znalosti jazykových prostriedkov a osvojené pravopisné pravidlá.,,,
210,sk2-c-010,Slovenský jazyk a literatúra,2,Cieľ vzdelávania,,,,Rešpektovať viacjazyčné prostredie a podporovať spolužiakov s odlišným materinským jazykom.,,,
211,sk2-v-001,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,Komunikovať s rešpektom so spolužiakmi z viacjazyčného prostredia.,,,
212,sk2-v-002,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,"Viesť dialóg primerane téme, adresátovi a komunikačnému prostrediu.",,,
213,sk2-v-004,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,Vyjadriť názor na bežné alebo aktuálne témy s použitím argumentov.,,,
214,sk2-v-005,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,Rešpektovať názor komunikačného partnera.,,,
215,sk2-v-006,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,Sformulovať vety s rozličným komunikačným zámerom sociálne primeraným spôsobom.,,,
216,sk2-v-052,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,"Uprednostňovať medziľudskú komunikáciu pred komunikáciou s AI v situáciách, kde je dôležité porozumenie a spolupráca.",new,,
217,sk2-v-007,Slovenský jazyk a literatúra,2,Výkonový štandard,Komunikačná interakcia,,,Komunikovať uvedomelo a zodpovedne v online prostredí.,new,,
